"Case_Type","Cases","Difference","Date","Province_State","Admin2","Lat","Long"
"Deaths",0,0,2020-02-04,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-05,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-06,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-07,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-08,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-09,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-10,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-11,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-12,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-13,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-14,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-15,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-16,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-17,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-18,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-19,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-20,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-21,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-22,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-23,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-24,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-25,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-26,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-27,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-28,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-02-29,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-01,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-02,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-03,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-04,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-05,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-06,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-07,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-08,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-09,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-10,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-11,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-12,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-13,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-14,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-15,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-16,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-17,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-18,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-19,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-20,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-21,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-22,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-23,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-24,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-25,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-26,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-27,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-28,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-29,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-30,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-03-31,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-04-01,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-04-02,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-04-03,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-04-04,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-04-05,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-04-06,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-04-07,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-04-08,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-04-09,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-04-10,"Colorado","Prowers",37.95544985,-102.3926052
"Deaths",0,0,2020-01-22,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-01-23,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-01-24,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-01-25,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-01-26,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-01-27,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-01-28,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-01-29,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-01-30,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-01-31,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-01,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-02,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-03,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-04,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-05,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-06,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-07,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-08,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-09,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-10,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-11,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-12,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-13,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-14,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-15,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-16,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-17,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-18,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-19,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-20,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-21,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-22,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-23,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-24,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-25,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-26,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-27,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-28,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-02-29,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-01,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-02,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-03,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-04,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-05,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-06,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-07,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-08,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-09,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-10,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-11,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-12,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-13,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-14,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-15,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-16,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-17,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-18,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-19,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-20,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-21,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-22,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-23,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-24,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-25,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-26,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-03-27,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",1,1,2020-03-28,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",1,0,2020-03-29,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",1,0,2020-03-30,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",2,1,2020-03-31,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",2,0,2020-04-01,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",2,0,2020-04-02,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",2,0,2020-04-03,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",2,0,2020-04-04,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",2,0,2020-04-05,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",2,0,2020-04-06,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",2,0,2020-04-07,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",2,0,2020-04-08,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",2,0,2020-04-09,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",2,0,2020-04-10,"Colorado","Pueblo",38.17359144,-104.5127437
"Deaths",0,0,2020-01-22,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-01-23,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-01-24,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-01-25,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-01-26,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-01-27,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-01-28,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-01-29,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-01-30,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-01-31,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-01,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-02,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-03,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-04,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-05,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-06,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-07,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-08,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-09,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-10,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-11,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-12,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-13,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-14,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-15,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-16,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-17,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-18,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-19,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-20,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-21,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-22,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-23,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-24,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-25,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-26,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-27,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-28,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-02-29,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-01,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-02,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-03,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-04,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-05,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-06,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-07,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-08,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-09,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-10,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-11,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-12,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-13,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-14,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-15,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-16,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-17,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-18,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-19,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-20,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-21,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-22,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-23,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-24,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-25,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-26,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-27,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-28,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-29,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-30,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-03-31,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-04-01,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-04-02,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-04-03,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-04-04,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-04-05,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-04-06,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-04-07,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-04-08,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-04-09,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-04-10,"Colorado","Rio Blanco",39.97913541,-108.2179009
"Deaths",0,0,2020-01-22,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-01-23,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-01-24,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-01-25,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-01-26,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-01-27,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-01-28,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-01-29,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-01-30,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-01-31,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-01,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-02,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-03,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-04,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-05,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-06,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-07,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-08,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-09,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-10,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-11,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-12,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-13,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-14,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-15,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-16,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-17,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-18,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-19,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-20,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-21,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-22,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-23,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-24,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-25,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-26,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-27,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-28,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-02-29,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-01,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-02,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-03,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-04,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-05,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-06,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-07,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-08,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-09,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-10,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-11,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-12,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-13,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-14,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-15,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-16,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-17,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-18,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-19,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-20,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-21,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-22,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-23,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-24,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-25,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-26,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-27,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-28,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-29,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-30,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-03-31,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-04-01,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-04-02,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-04-03,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-04-04,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-04-05,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-04-06,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-04-07,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-04-08,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-04-09,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-04-10,"Colorado","Rio Grande",37.5836865,-106.3847838
"Deaths",0,0,2020-01-22,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-01-23,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-01-24,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-01-25,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-01-26,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-01-27,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-01-28,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-01-29,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-01-30,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-01-31,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-02-01,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-02-02,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-02-03,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-02-04,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-02-05,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-02-06,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-02-07,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-02-08,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-02-09,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-02-10,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-02-11,"Colorado","Routt",40.48596505,-106.9905548
"Deaths",0,0,2020-02-12,"Colorado","Routt",40.48596505,-106.9905548
